subj,subjLabel,place,placeLabel,coord,birthyear
http://www.wikidata.org/entity/Q29375850,Girolamo Bologni,http://www.wikidata.org/entity/Q5475,Treviso,Point(12.242219444 45.672219444),1454
http://www.wikidata.org/entity/Q24284117,Guido Postumo Silvestri,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),1479
http://www.wikidata.org/entity/Q24296444,Antonio Piazza,http://www.wikidata.org/entity/Q6221,Brescia,Point(10.220280555 45.538888888),1795
http://www.wikidata.org/entity/Q24537439,Carlo Martini,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1908
http://www.wikidata.org/entity/Q24701500,Carlo Cataldo,http://www.wikidata.org/entity/Q481544,Alcamo,Point(12.966666666 37.966666666),1933
http://www.wikidata.org/entity/Q24701576,Alessandro Quasimodo,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1939
http://www.wikidata.org/entity/Q28059151,Edvige Pesce Gorini,http://www.wikidata.org/entity/Q20529,Sellano,Point(12.92311 42.88735),1890
http://www.wikidata.org/entity/Q28132261,Gino Lacquaniti,http://www.wikidata.org/entity/Q30028569,Palmi,Point(15.85155 38.35943),1901
http://www.wikidata.org/entity/Q28197041,Francesca Roberti Franco,http://www.wikidata.org/entity/Q47094,Bassano del Grappa,Point(11.736666666 45.768611111),1744
http://www.wikidata.org/entity/Q26262573,Nicolò Dolfin,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1483
http://www.wikidata.org/entity/Q26263194,Fulvia Miani Perotti,http://www.wikidata.org/entity/Q51842,Polignano a Mare,Point(17.220277777 40.996111111),1844
http://www.wikidata.org/entity/Q26265364,Girolamo Malipiero,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1480
http://www.wikidata.org/entity/Q26268235,Lucianna Argentino,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1962
http://www.wikidata.org/entity/Q26268370,Francesco Bolognetti,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1510
http://www.wikidata.org/entity/Q26270224,Diego Siragusa,http://www.wikidata.org/entity/Q481544,Alcamo,Point(12.966666666 37.966666666),1949
http://www.wikidata.org/entity/Q26270246,Ovidio Agosti,http://www.wikidata.org/entity/Q46165,Montecchio Maggiore,Point(11.412 45.50369),1923
http://www.wikidata.org/entity/Q26331489,Luca Visentini,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1969
http://www.wikidata.org/entity/Q26511812,Caterina Donadio Pesce,http://www.wikidata.org/entity/Q52676,Senise,Point(16.283333333 40.133333333),1948
http://www.wikidata.org/entity/Q26649297,Laura Scottini,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1951
http://www.wikidata.org/entity/Q26678327,Michele Roveda,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1967
http://www.wikidata.org/entity/Q26678358,Ottavio Menini,http://www.wikidata.org/entity/Q53194,San Vito al Tagliamento,Point(12.855555555 45.915277777),1545
http://www.wikidata.org/entity/Q26678358,Ottavio Menini,http://www.wikidata.org/entity/Q53194,San Vito al Tagliamento,Point(12.855555555 45.915277777),1550
http://www.wikidata.org/entity/Q26690186,Bice Bannino,http://www.wikidata.org/entity/Q216799,Favignana,Point(12.333333333 37.933333333),1936
http://www.wikidata.org/entity/Q26690194,Agostino Calledda,http://www.wikidata.org/entity/Q294672,Aritzo,Point(9.1967583 39.9564645),1925
http://www.wikidata.org/entity/Q26710580,Caterina Spallino,http://www.wikidata.org/entity/Q432311,Porto Empedocle,Point(13.527222222 37.294444444),1952
http://www.wikidata.org/entity/Q26714789,Giovanni Andrea Gesualdo,http://www.wikidata.org/entity/Q128105,Minturno,Point(13.75 41.266666666),1496
http://www.wikidata.org/entity/Q26714789,Giovanni Andrea Gesualdo,http://www.wikidata.org/entity/Q128105,Minturno,Point(13.75 41.266666666),1500
http://www.wikidata.org/entity/Q26715411,Carlo Bosso,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1953
http://www.wikidata.org/entity/Q26721016,Marco Fabiani,http://www.wikidata.org/entity/Q82789,Pelago,Point(11.504722222 43.773888888),1964
http://www.wikidata.org/entity/Q26721318,Marco Caporali,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1956
http://www.wikidata.org/entity/Q26727438,Alberigo Longo,http://www.wikidata.org/entity/Q52169,Nardò,Point(18.033333333 40.179722222),1450
http://www.wikidata.org/entity/Q26759621,Agostino Cagnoli,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1810
http://www.wikidata.org/entity/Q26844322,Pieraccio Tedaldi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1285
http://www.wikidata.org/entity/Q29510826,Rosalinda Aggravi Rosalinda Casavecchia Aggravi,http://www.wikidata.org/entity/Q3437,Perugia,Point(12.3888 43.1121),1800
http://www.wikidata.org/entity/Q29545181,Sigismondo Boldoni,http://www.wikidata.org/entity/Q43032,Bellano,Point(9.3061 46.0432),1597
http://www.wikidata.org/entity/Q29635915,Giordano De Angelis,http://www.wikidata.org/entity/Q13135,Macerata,Point(13.453333333 43.300277777),1937
http://www.wikidata.org/entity/Q29724978,Rita Gentile Lo Savio,http://www.wikidata.org/entity/Q51949,Rodi Garganico,Point(15.865277777 41.896111111),1942
http://www.wikidata.org/entity/Q29846482,Ines Poggetto,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1919
http://www.wikidata.org/entity/Q29846811,Giangiacomo Pigari,http://www.wikidata.org/entity/Q46941,Negrar,Point(10.933333333 45.533333333),1553
http://www.wikidata.org/entity/Q29846876,Rina Sara Virgillito,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1916
http://www.wikidata.org/entity/Q29846908,Roberto Amato,http://www.wikidata.org/entity/Q221377,Viareggio,Point(10.2506055 43.8672392),1953
http://www.wikidata.org/entity/Q31579732,Giovanni Battista Filippo Ghirardelli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1623
http://www.wikidata.org/entity/Q31676457,Giovanni Francesco Beretta,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1678
http://www.wikidata.org/entity/Q31752320,Pietro Antonio Bernardoni,http://www.wikidata.org/entity/Q100111,Vignola,Point(11.002222222 44.480833333),1672
http://www.wikidata.org/entity/Q31763467,Q31763467,http://www.wikidata.org/entity/Q13680,Caltanissetta,Point(14.062444444 37.491472222),1755
http://www.wikidata.org/entity/Q32978510,Carlo Ireneo Brasavoli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1676
http://www.wikidata.org/entity/Q33083511,Alfredo Lucifero,http://www.wikidata.org/entity/Q13375,Pisa,Point(10.4 43.716666666),1932
http://www.wikidata.org/entity/Q26972598,Alberto Frattini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1922
http://www.wikidata.org/entity/Q27044043,Perla Cacciaguerra,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1926
http://www.wikidata.org/entity/Q27078384,Teresina De Pierro,http://www.wikidata.org/entity/Q52663,San Martino d'Agri,Point(16.05 40.233333333),1859
http://www.wikidata.org/entity/Q27133232,Adolfo Leghissa,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1875
http://www.wikidata.org/entity/Q27133245,Flaminio Cavedali,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1870
http://www.wikidata.org/entity/Q27155833,Francesco Silvio Orlandini,http://www.wikidata.org/entity/Q91413,San Gimignano,Point(11.043221 43.467719),1805
http://www.wikidata.org/entity/Q27178930,Gilda Amoroso-Steinbach,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1877
http://www.wikidata.org/entity/Q27180796,Maria Gianni,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1900
http://www.wikidata.org/entity/Q27181409,Giuseppe Stolfa,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1856
http://www.wikidata.org/entity/Q27182066,Maria Ascoli,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1877
http://www.wikidata.org/entity/Q27182920,Edoardo Polli,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1859
http://www.wikidata.org/entity/Q27188260,Giuseppe Carpani,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1683
http://www.wikidata.org/entity/Q27188260,Giuseppe Carpani,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1683
http://www.wikidata.org/entity/Q27311220,Carmela Ayr Chiari,http://www.wikidata.org/entity/Q52337,Tursi,Point(16.466666666 40.25),1873
http://www.wikidata.org/entity/Q28380273,Peter Carravetta,http://www.wikidata.org/entity/Q53892,Lappano,Point(16.316666666 39.316666666),1951
http://www.wikidata.org/entity/Q28465822,Q28465822,http://www.wikidata.org/entity/Q541,Orvieto,Point(12.1 42.716666666),1700
http://www.wikidata.org/entity/Q28497849,Emilio Pugliese,http://www.wikidata.org/entity/Q54501,"Cirò, Calabria",Point(17.066666666 39.383333333),1811
http://www.wikidata.org/entity/Q28531465,Giovanni Battista Gallerio,http://www.wikidata.org/entity/Q53387,Tricesimo,Point(13.216666666 46.15),1812
http://www.wikidata.org/entity/Q28532417,Hugo Bassani,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1841
http://www.wikidata.org/entity/Q28532417,Hugo Bassani,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1851
http://www.wikidata.org/entity/Q24743645,Carlo Volpe,http://www.wikidata.org/entity/Q51848,Ruvo di Puglia,Point(16.483725 41.117288888),1928
http://www.wikidata.org/entity/Q24942500,Sebastiano Bagolino,http://www.wikidata.org/entity/Q481544,Alcamo,Point(12.966666666 37.966666666),1562
http://www.wikidata.org/entity/Q24999498,Guido Catalano,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1971
http://www.wikidata.org/entity/Q25094528,Antonio Torro,http://www.wikidata.org/entity/Q52009,Castellaneta,Point(16.933333333 40.633333333),1891
http://www.wikidata.org/entity/Q25344317,Pietro Codronchi,http://www.wikidata.org/entity/Q50195,Imola,Point(11.714722222 44.353055555),1840
http://www.wikidata.org/entity/Q33895590,Francesco Cassoli,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1749
http://www.wikidata.org/entity/Q34327050,Onorato Occioni,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1830
http://www.wikidata.org/entity/Q29913441,Nori Andreini Galli,http://www.wikidata.org/entity/Q49605,Montecatini Terme,Point(10.771111111 43.882777777),1927
http://www.wikidata.org/entity/Q29960336,Cosimo Betti,http://www.wikidata.org/entity/Q207443,Orciano di Pesaro,Point(12.9655 43.688869444),1727
http://www.wikidata.org/entity/Q30000247,Raffaele Danzi,http://www.wikidata.org/entity/Q3543,Potenza,Point(15.8 40.633333333),1818
http://www.wikidata.org/entity/Q30049891,Alfonso Campanile,http://www.wikidata.org/entity/Q13680,Caltanissetta,Point(14.062444444 37.491472222),1927
http://www.wikidata.org/entity/Q30076218,Ottavio Tasca,http://www.wikidata.org/entity/Q628,Bergamo,Point(9.67 45.695),1795
http://www.wikidata.org/entity/Q30076343,Giovanna Frene,http://www.wikidata.org/entity/Q29371,Asolo,Point(11.916666666 45.8),1968
http://www.wikidata.org/entity/Q30126093,Girolamo Orti Manara,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1769
http://www.wikidata.org/entity/Q30137259,Marcello Macedonio,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1582
http://www.wikidata.org/entity/Q27473680,Gandolfo Porrino,http://www.wikidata.org/entity/Q279,Modena,Point(10.92572 44.64582),
http://www.wikidata.org/entity/Q27501610,Girolamo Campagnola,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),
http://www.wikidata.org/entity/Q39138952,Francesco Brunamonti,http://www.wikidata.org/entity/Q123540,Arcevia,Point(12.9396 43.483333333),
http://www.wikidata.org/entity/Q39157044,Ferdinando Antonio Campeggi,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),
http://www.wikidata.org/entity/Q30250487,Pier Francesco Paoli,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),
http://www.wikidata.org/entity/Q30250668,Biagio Cusano,http://www.wikidata.org/entity/Q55992,Vitulano,Point(14.65 41.183333333),
http://www.wikidata.org/entity/Q30250708,Giovanni Palma,http://www.wikidata.org/entity/Q13496,Brindisi,Point(17.945833333 40.638333333),
http://www.wikidata.org/entity/Q30303339,Paolo Zazzaroni,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),
http://www.wikidata.org/entity/Q30307580,Leonardo Quirini,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),
http://www.wikidata.org/entity/Q30307617,Vincenzo Zito,http://www.wikidata.org/entity/Q58477,Capua,Point(14.213888888 41.105555555),
http://www.wikidata.org/entity/Q30308407,Lorenzo Casaburi Urries,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),
http://www.wikidata.org/entity/Q30524159,Agostino Augustini,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),
http://www.wikidata.org/entity/Q30524393,Aurelio Mancini,http://www.wikidata.org/entity/Q207463,"Pergola, Marche",Point(12.83465 43.56425),
http://www.wikidata.org/entity/Q48804222,Elpis,http://www.wikidata.org/entity/Q13666,Messina,Point(15.55 38.183333333),
http://www.wikidata.org/entity/Q48809843,Q48809843,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),
http://www.wikidata.org/entity/Q47193241,Cristoforo Castelletti,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),
http://www.wikidata.org/entity/Q50399164,Dolcibene de' Tori,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),
http://www.wikidata.org/entity/Q47697278,Melchiorre Mereu,http://www.wikidata.org/entity/Q295248,Macomer,Point(8.7750614 40.2643571),
http://www.wikidata.org/entity/Q65007348,Donata Berra,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),
http://www.wikidata.org/entity/Q58195380,Roberto Ascoli,http://www.wikidata.org/entity/Q3415,Ancona,Point(13.516666666 43.616666666),
http://www.wikidata.org/entity/Q27429959,Gioacchino Pizzi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1716
http://www.wikidata.org/entity/Q27450675,Dante Cerilli,http://www.wikidata.org/entity/Q117395,Supino,Point(13.233333333 41.616666666),1965
http://www.wikidata.org/entity/Q27467994,Lucia Pagniello,http://www.wikidata.org/entity/Q30565,Melfi,Point(15.655833333 40.996388888),1866
http://www.wikidata.org/entity/Q27468041,Alceste Angelini,http://www.wikidata.org/entity/Q91119,Buonconvento,Point(11.483333333 43.133333333),1920
http://www.wikidata.org/entity/Q27481672,Emiliano Cribari,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1977
http://www.wikidata.org/entity/Q27553577,Q27553577,http://www.wikidata.org/entity/Q42321,Cavriana,Point(10.6 45.35),1250
http://www.wikidata.org/entity/Q27559979,Giuseppe Cottone,http://www.wikidata.org/entity/Q481544,Alcamo,Point(12.966666666 37.966666666),1905
http://www.wikidata.org/entity/Q27579432,Carlo Alestra,http://www.wikidata.org/entity/Q13664,Trapani,Point(12.516666666 38.016666666),1861
http://www.wikidata.org/entity/Q27681105,Simone Serdini,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1360
http://www.wikidata.org/entity/Q28778065,Angela Nogarola,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1380
http://www.wikidata.org/entity/Q28790063,Joseph Campagna,http://www.wikidata.org/entity/Q1458,Calabria,Point(16.5 39.0),1799
http://www.wikidata.org/entity/Q28791982,Lucio Mariani,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1936
http://www.wikidata.org/entity/Q28793950,Serafino della Salandra,http://www.wikidata.org/entity/Q52330,Salandra,Point(16.316666666 40.533333333),1595
http://www.wikidata.org/entity/Q28822151,Graziana Pentich,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1920
http://www.wikidata.org/entity/Q35994793,Luigi Cerantola,http://www.wikidata.org/entity/Q29357,Altivole,Point(11.95 45.75),1949
http://www.wikidata.org/entity/Q37242490,Giovanni Lorenzoni,http://www.wikidata.org/entity/Q53129,Gradisca d'Isonzo,Point(13.5 45.883333333),1884
http://www.wikidata.org/entity/Q38776478,Eraldo Garello,http://www.wikidata.org/entity/Q19944,Ceva,Point(8.033333333 44.383333333),1953
http://www.wikidata.org/entity/Q30237400,Giuseppe Salomoni,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1560
http://www.wikidata.org/entity/Q30250615,Antonio Bruni,http://www.wikidata.org/entity/Q52019,Manduria,Point(17.634166666 40.402777777),1593
http://www.wikidata.org/entity/Q30279387,Pietro Michiele,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1603
http://www.wikidata.org/entity/Q30279409,Bernardo Morando,http://www.wikidata.org/entity/Q833878,Sestri Ponente,Point(8.85 44.424),1589
http://www.wikidata.org/entity/Q30302694,Giovanni Battista Tebaldi,http://www.wikidata.org/entity/Q13396,Rieti,Point(12.856702 42.40443),1535
http://www.wikidata.org/entity/Q30308589,Bartolomeo Tortoletti,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1560
http://www.wikidata.org/entity/Q30333559,Pietro Spino,http://www.wikidata.org/entity/Q53489,Albino,Point(9.796944444 45.760555555),1513
http://www.wikidata.org/entity/Q30524276,Pietro Paolo Bissari,http://www.wikidata.org/entity/Q6537,Vicenza,Point(11.55 45.55),1595
http://www.wikidata.org/entity/Q30524325,Claudio Trivulzio,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1588
http://www.wikidata.org/entity/Q30685054,Lisabetta Girolami Ambra,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1667
http://www.wikidata.org/entity/Q30727800,Giuseppe Casalinuovo,http://www.wikidata.org/entity/Q48456,San Vito sullo Ionio,Point(16.416666666 38.716666666),1885
http://www.wikidata.org/entity/Q30904955,Francisco Cajías,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1951
http://www.wikidata.org/entity/Q39158173,Ruggero Calbi,http://www.wikidata.org/entity/Q13364,Ravenna,Point(12.199444444 44.417777777),1683
http://www.wikidata.org/entity/Q39786121,Giulio Bussi,http://www.wikidata.org/entity/Q13395,Viterbo,Point(12.104166666 42.418611111),1647
http://www.wikidata.org/entity/Q39801152,Prudenza Gabrielli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1654
http://www.wikidata.org/entity/Q40002948,Pietro Paolo Carrara,http://www.wikidata.org/entity/Q13142,Fano,Point(13.019755555 43.843530555),1684
http://www.wikidata.org/entity/Q40297798,Franco Ferrara,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1935
http://www.wikidata.org/entity/Q40687078,Mario Colonna,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1540
http://www.wikidata.org/entity/Q40991540,Pietro Mura,http://www.wikidata.org/entity/Q284061,Isili,Point(9.109722222 39.7415),1901
http://www.wikidata.org/entity/Q40992198,Alfredo Luciani,http://www.wikidata.org/entity/Q51377,Pescosansonesco,Point(13.883333333 42.25),1887
http://www.wikidata.org/entity/Q40992394,Enrica Crescentini,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1913
http://www.wikidata.org/entity/Q41010670,Giovanni Bartolomeo Casaregi,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1676
http://www.wikidata.org/entity/Q41455262,Anne Paolucci,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1926
http://www.wikidata.org/entity/Q41476553,Luigi Dommarco,http://www.wikidata.org/entity/Q51256,Ortona,Point(14.403594444 42.355658333),1876
http://www.wikidata.org/entity/Q41555379,Prospero Valeriano Manara,http://www.wikidata.org/entity/Q100767,Borgo Val di Taro,Point(9.766666666 44.483333333),1714
http://www.wikidata.org/entity/Q41559595,Francesco Arisi,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333333 45.133333333),1657
http://www.wikidata.org/entity/Q41566775,Carlo Antonio Bertelli,http://www.wikidata.org/entity/Q111705,Salò,Point(10.533333333 45.6),1637
http://www.wikidata.org/entity/Q41626080,Giovanni Camillo Ciabilli,http://www.wikidata.org/entity/Q3662901,Q3662901,Point(11.09413333 43.77697222),1675
http://www.wikidata.org/entity/Q41828706,Francesco Castrino,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1560
http://www.wikidata.org/entity/Q42215666,Giacomo Romano Davare,http://www.wikidata.org/entity/Q481544,Alcamo,Point(12.966666666 37.966666666),1945
http://www.wikidata.org/entity/Q45539848,Niccolò Tinucci,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1390
http://www.wikidata.org/entity/Q42402363,Francesco Nardini,http://www.wikidata.org/entity/Q159474,Acquapendente,Point(11.865 42.744722222),1947
http://www.wikidata.org/entity/Q42571928,Giambattista Vigo,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1844
http://www.wikidata.org/entity/Q42572804,Tommaso Carafa,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1586
http://www.wikidata.org/entity/Q42750463,Marguerite Guzmán Bouvard,http://www.wikidata.org/entity/Q18507012,Trieste,Point(11.64012 45.59841),1937
http://www.wikidata.org/entity/Q42851020,Raffaele Offidani,http://www.wikidata.org/entity/Q30030354,Sant'Elpidio a Mare,Point(13.68819 43.23024),1890
http://www.wikidata.org/entity/Q42909097,Agustín Beccari,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1510
http://www.wikidata.org/entity/Q42941837,Antonio Decio,http://www.wikidata.org/entity/Q176180,Orte,Point(12.386111111 42.460277777),1560
http://www.wikidata.org/entity/Q43249382,Francesco Augusto Masnata,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1882
http://www.wikidata.org/entity/Q43774856,Scipione Agnelli,http://www.wikidata.org/entity/Q6247,Mantua,Point(10.791111111 45.156388888),1586
http://www.wikidata.org/entity/Q47843418,Sante Pedrelli,http://www.wikidata.org/entity/Q99944,Longiano,Point(12.333333333 44.083333333),1924
http://www.wikidata.org/entity/Q48407068,Niccolò da Casola,http://www.wikidata.org/entity/Q52966,Casola Valsenio,Point(11.616666666 44.216666666),1310
http://www.wikidata.org/entity/Q48811051,Q48811051,http://www.wikidata.org/entity/Q54515,Roccabernarda,Point(16.866666666 39.133333333),1550
http://www.wikidata.org/entity/Q48861610,Q48861610,http://www.wikidata.org/entity/Q47578,Vittorio Veneto,Point(12.3 45.983333333),1452
http://www.wikidata.org/entity/Q55225262,Francesco Baldovini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1634
http://www.wikidata.org/entity/Q55225378,Ugo Bassani,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1851
http://www.wikidata.org/entity/Q55225598,Michele Bertolami,http://www.wikidata.org/entity/Q378280,Novara di Sicilia,Point(15.133333333 38.016666666),1815
http://www.wikidata.org/entity/Q55225818,Pietro Bonini,http://www.wikidata.org/entity/Q53302,Palmanova,Point(13.316667 45.9),1844
http://www.wikidata.org/entity/Q55226187,Filippo Caetani,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1565
http://www.wikidata.org/entity/Q55226305,Filippo Cammarano,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1764
http://www.wikidata.org/entity/Q55226658,Camillo Caula,http://www.wikidata.org/entity/Q8598,Sassuolo,Point(10.785555555 44.551666666),1500
http://www.wikidata.org/entity/Q55226942,Benedetto Dell'Uva,http://www.wikidata.org/entity/Q58477,Capua,Point(14.213888888 41.105555555),1540
http://www.wikidata.org/entity/Q55228242,Giovanni Battista Giattini,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1601
http://www.wikidata.org/entity/Q55228465,Luigi Graziani,http://www.wikidata.org/entity/Q52957,Bagnacavallo,Point(11.9760633 44.4168618),1838
http://www.wikidata.org/entity/Q55228561,Pietro Guastavino,http://www.wikidata.org/entity/Q270782,Loano,Point(8.259822222 44.129002777),1858
http://www.wikidata.org/entity/Q55228566,Capoleone Guelfucci,http://www.wikidata.org/entity/Q20413,Città di Castello,Point(12.2403118 43.4574214),1541
http://www.wikidata.org/entity/Q55281643,Giovanna Rosadini,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1963
http://www.wikidata.org/entity/Q55282125,Aurelia Petrucci,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1511
http://www.wikidata.org/entity/Q55441810,Q55441810,http://www.wikidata.org/entity/Q20397,Vernio,Point(11.15 44.05),1844
http://www.wikidata.org/entity/Q55471982,Roberta Dapunt,http://www.wikidata.org/entity/Q644159,Val Badia,Point(11.89917 46.68361),1970
http://www.wikidata.org/entity/Q55471982,Roberta Dapunt,http://www.wikidata.org/entity/Q644159,Val Badia,Point(11.9 46.683333333),1970
http://www.wikidata.org/entity/Q45910343,Baldassarre Taravacci,http://www.wikidata.org/entity/Q270362,Vezzano Ligure,Point(9.884922222 44.141186111),1600
http://www.wikidata.org/entity/Q46618503,Mario Malfettani,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1872
http://www.wikidata.org/entity/Q47044495,Baldassare Taccone,http://www.wikidata.org/entity/Q6088,Alessandria,Point(8.62 44.913330555),1461
http://www.wikidata.org/entity/Q47093073,Giovanna Sandri,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1923
http://www.wikidata.org/entity/Q47165037,Ettore Toscano,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.240833333 40.418055555),1941
http://www.wikidata.org/entity/Q47169605,Remo Pagnanelli,http://www.wikidata.org/entity/Q13135,Macerata,Point(13.453333333 43.300277777),1955
http://www.wikidata.org/entity/Q47461862,Carlo Carabba,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1980
http://www.wikidata.org/entity/Q47468550,Q47468550,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1607
http://www.wikidata.org/entity/Q47468691,Biagio Zagarrio,http://www.wikidata.org/entity/Q372261,Ravanusa,Point(13.969722222 37.267777777),1898
http://www.wikidata.org/entity/Q47491478,Nunzio Cossu,http://www.wikidata.org/entity/Q295543,Orotelli,Point(9.1125584 40.3035526),1915
http://www.wikidata.org/entity/Q47498821,Ada Benini,http://www.wikidata.org/entity/Q13377,Prato,Point(11.096561111 43.880813888),1833
http://www.wikidata.org/entity/Q55681233,Mario Persico,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1969
http://www.wikidata.org/entity/Q55740314,Giusi Verbaro,http://www.wikidata.org/entity/Q3883,Catanzaro,Point(16.5875 38.91),1938
http://www.wikidata.org/entity/Q50004704,Giovanni Costantini,http://www.wikidata.org/entity/Q13377,Prato,Point(11.096561111 43.880813888),1820
